,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,roledepartament,remotework
505,45,yes,non-travel,1081.4761904761906,human resources,1,2,medical,506,2,M,,2,3,human resources,1,married,8735.0,22711.0,9,no,14,,4,full time,1,24.0,1,3.0,20,,3,6,1979,104820.0,human resources  -  human resources,
506,43,no,non-travel,1582.7713464696226,,2,2,medical,507,4,M,,3,4,manager,1,,12783.92,33238.2,0,no,17,3.0,4,,1,23.0,3,3.0,22,,13,7,1981,153407.04,,
507,53,no,travel_rarely,1032.4872861766066,,7,4,life sciences,508,2,M,,3,3,healthcare representative,2,single,8339.32,21682.23,7,,19,3.0,4,part time,0,18.0,4,,8,,4,0,1971,100071.84,,
508,39,no,non-travel,290.03550973654063,,1,3,,509,3,M,36.25443871706758,4,1,human resources,3,,2342.59,6090.75,1,no,13,3.0,4,part time,1,7.0,2,4.0,7,,5,0,1985,28111.13,,si
509,47,no,non-travel,290.03550973654063,human resources,1,2,life sciences,510,4,F,36.25443871706758,3,1,human resources,1,,2342.59,6090.75,6,,12,3.0,3,part time,0,10.0,3,4.0,7,,5,7,1977,28111.13,human resources  -  human resources,
510,36,no,non-travel,438.3888888888889,,4,4,life sciences,511,3,M,54.79861111111112,3,2,research scientist,3,single,3540.83,9206.17,1,,11,3.0,2,part time,0,,3,3.0,9,,1,1,1988,42490.0,,
511,29,no,travel_rarely,675.6904761904763,research & development,29,1,life sciences,512,3,M,,1,2,manufacturing director,2,married,5457.5,14189.5,1,,14,,2,,2,8.0,2,2.0,8,,1,7,1995,65490.0,manufacturing director  -  research & development,si
512,45,no,non-travel,1582.7713464696226,,28,3,life sciences,513,4,M,,3,4,research director,1,married,12783.92,33238.2,3,no,13,3.0,3,,1,,1,4.0,20,,14,17,1979,153407.04,,si
513,51,no,non-travel,1486.8492063492065,,22,5,,514,3,M,,1,4,research director,4,,12009.17,31223.83,1,,13,3.0,4,,0,,2,3.0,32,,13,9,1973,144110.04,,no
514,56,no,travel_rarely,2020.7777777777776,,23,5,marketing,515,3,M,252.59722222222223,2,5,manager,4,,16321.67,42436.33,1,no,21,4.0,3,full time,1,36.0,3,3.0,36,,2,13,1968,195860.0,,si
515,40,no,non-travel,849.8492063492063,sales,6,3,,516,4,M,,4,3,sales executive,3,married,6864.17,17846.83,2,no,11,3.0,1,part time,1,11.0,3,3.0,7,,7,6,1984,82370.0,sales executive  -  sales,
516,50,no,non-travel,331.29365079365084,research & development,13,4,,517,1,F,,3,1,laboratory technician,1,,2675.83,6957.17,1,,14,3.0,4,,1,10.0,3,2.0,9,,1,4,1974,32109.96,laboratory technician  -  research & development,
517,46,no,non-travel,1723.4285714285716,,28,2,technical degree,518,4,F,,2,4,research director,2,single,13920.0,36192.0,1,,11,,3,,0,21.0,2,3.0,21,6.0,8,6,1978,167040.0,,
518,47,no,non-travel,1032.4872861766066,,2,3,,519,3,M,,3,3,sales executive,4,,8339.32,21682.23,4,,12,3.0,2,part time,1,,5,2.0,10,,0,3,1977,100071.84,,
519,28,no,non-travel,492.5555555555556,,15,3,,520,4,F,,2,1,research scientist,1,married,3978.33,10343.67,0,no,19,3.0,4,full time,1,,2,,7,,7,3,1996,47740.0,,no
520,43,no,travel_rarely,1973.9841269841268,,2,3,,521,1,M,,3,5,manager,3,married,15943.72,41453.67,5,,11,3.0,1,,0,24.0,2,2.0,22,,4,14,1981,191324.64,,si
521,50,no,non-travel,556.2566609977324,sales,2,3,,522,4,M,,2,2,sales executive,2,married,4492.84,11681.39,2,,14,3.0,4,part time,0,17.0,3,2.0,9,,0,8,1974,53914.11,sales executive  -  sales,
522,30,no,travel_rarely,556.2566609977324,,15,2,life sciences,523,4,F,,2,2,laboratory technician,3,single,4492.84,11681.39,0,yes,12,3.0,4,part time,0,10.0,3,3.0,9,,0,8,1994,53914.11,,
523,35,no,non-travel,471.3015873015873,,12,4,marketing,524,1,M,,3,2,sales executive,3,,3806.67,9897.33,0,no,20,4.0,3,part time,0,,2,3.0,9,,8,7,1989,45680.0,,
524,38,no,non-travel,618.3253968253969,,1,4,,525,1,M,,2,2,manufacturing director,3,divorced,4994.17,12984.83,1,no,18,3.0,3,,1,,2,,7,,0,7,1986,59930.0,,
525,37,no,non-travel,670.5317460317461,,11,3,,526,2,M,83.81646825396827,2,2,manufacturing director,2,single,5415.83,14081.17,1,no,13,3.0,3,full time,0,6.0,3,3.0,6,,0,3,1987,64990.0,,
526,46,no,non-travel,356.1587301587302,,29,3,,527,3,M,,3,1,research scientist,4,single,2876.67,7479.33,5,,13,3.0,2,full time,0,9.0,2,2.0,6,,0,3,1978,34520.0,,si
527,30,no,travel_rarely,290.03550973654063,,15,3,,528,3,M,,3,1,research scientist,4,,2342.59,6090.75,1,no,19,3.0,1,part time,0,6.0,1,3.0,6,,1,5,1994,28111.13,,
528,27,no,non-travel,660.0079365079365,,1,3,,529,3,F,,3,2,manufacturing director,2,,5330.83,13860.17,1,no,20,4.0,1,full time,1,6.0,6,1.0,6,,1,4,1997,63970.0,,
529,29,no,non-travel,556.2566609977324,,9,4,life sciences,530,2,M,,3,2,sales executive,4,single,4492.84,11681.39,1,no,16,3.0,4,part time,0,,1,3.0,7,,0,7,1995,53914.11,,si
530,43,no,travel_frequently,556.2566609977324,,30,4,technical degree,531,4,F,,2,2,healthcare representative,4,married,4492.84,11681.39,0,no,11,3.0,4,,3,7.0,4,4.0,6,,0,4,1981,53914.11,,
531,32,no,travel_rarely,556.2566609977324,sales,2,1,life sciences,532,2,M,,3,2,sales executive,4,,4492.84,11681.39,4,yes,13,3.0,3,part time,0,10.0,2,4.0,6,,0,5,1992,53914.11,sales executive  -  sales,
532,38,no,travel_rarely,1032.4872861766066,,47,3,,533,4,F,,3,3,manufacturing director,4,single,8339.32,21682.23,4,,17,3.0,4,part time,0,,3,4.0,6,,1,2,1986,100071.84,,
533,38,no,non-travel,1032.4872861766066,,9,4,,534,1,M,,3,3,sales executive,2,divorced,8339.32,21682.23,1,no,13,3.0,4,part time,1,9.0,6,3.0,9,,7,7,1986,100071.84,,no
534,38,no,travel_rarely,556.2566609977324,,1,4,life sciences,535,2,F,69.53208262471655,3,2,manufacturing director,2,married,4492.84,11681.39,6,,12,3.0,2,part time,1,8.0,2,2.0,6,,4,3,1986,53914.11,,no
535,25,no,travel_rarely,281.1507936507937,,23,3,medical,536,2,M,,4,1,research scientist,4,,2270.83,5904.17,1,,11,3.0,2,part time,2,,3,3.0,6,,1,4,1999,27250.0,,si
536,51,no,non-travel,1973.9841269841268,,3,3,,537,1,M,,3,5,manager,2,married,15943.72,41453.67,1,no,11,3.0,3,,1,,2,3.0,32,,10,7,1973,191324.64,,
537,35,no,non-travel,373.6984126984127,,1,2,life sciences,538,2,M,46.71230158730159,2,1,research scientist,4,,3018.33,7847.67,1,yes,13,3.0,4,full time,1,6.0,3,3.0,6,,1,3,1989,36220.0,,
538,28,no,travel_frequently,556.2566609977324,,3,1,medical,539,4,F,,4,2,sales executive,4,,4492.84,11681.39,1,,20,,2,,2,,3,3.0,6,,0,4,1996,53914.11,,no
539,26,no,non-travel,637.6190476190476,sales,42,1,,540,4,F,,3,2,sales executive,4,single,5150.0,13390.0,1,no,23,4.0,2,full time,0,6.0,5,2.0,6,,1,4,1998,61800.0,sales executive  -  sales,
540,35,no,non-travel,647.3174603174604,sales,25,3,other,541,4,M,,3,2,sales executive,4,single,5228.33,13593.67,1,no,22,4.0,3,full time,0,6.0,5,3.0,6,,1,4,1989,62740.0,sales executive  -  sales,
541,35,no,non-travel,452.00793650793656,research & development,2,4,,542,3,F,,2,1,research scientist,1,,3650.83,9492.17,1,,11,,3,full time,0,6.0,3,3.0,6,,1,3,1989,43810.0,research scientist  -  research & development,si
542,36,no,non-travel,1032.4872861766066,,7,3,other,543,3,M,,3,3,manufacturing director,3,single,8339.32,21682.23,3,no,21,4.0,2,,0,17.0,3,4.0,8,,1,6,1988,100071.84,,
543,36,no,non-travel,264.0238095238095,,16,1,medical,544,1,F,33.00297619047619,2,1,research scientist,1,,2132.5,5544.5,1,,11,3.0,4,part time,0,6.0,3,2.0,6,,1,1,1988,25590.0,,no
544,34,no,non-travel,566.2222222222222,research & development,1,4,,545,3,F,70.77777777777777,4,2,healthcare representative,2,married,4573.33,11890.67,1,yes,13,3.0,1,full time,1,,2,3.0,6,,1,2,1990,54880.0,healthcare representative  -  research & development,
545,30,no,non-travel,259.3809523809524,,28,4,life sciences,546,3,F,,3,1,research scientist,4,divorced,2095.0,5447.0,4,no,22,4.0,1,part time,1,11.0,1,3.0,7,,1,7,1994,25140.0,,no
546,30,no,travel_frequently,290.03550973654063,research & development,10,3,,547,4,F,,3,1,research scientist,2,divorced,2342.59,6090.75,0,no,14,3.0,4,part time,2,8.0,2,2.0,7,,1,1,1994,28111.13,research scientist  -  research & development,si
547,35,no,non-travel,556.2566609977324,,9,1,life sciences,548,2,F,69.53208262471655,3,2,sales executive,3,married,4492.84,11681.39,1,,20,4.0,1,part time,0,,3,2.0,6,,1,3,1989,53914.11,,no
548,29,no,travel_rarely,329.74603174603175,,19,4,medical,549,4,M,,2,1,laboratory technician,1,married,2663.33,6924.67,1,,12,3.0,3,,3,6.0,2,3.0,6,,3,3,1995,31960.0,,no
549,45,no,non-travel,290.03550973654063,,2,1,life sciences,550,1,F,,4,1,research scientist,4,married,2342.59,6090.75,1,,13,3.0,4,part time,1,10.0,5,3.0,10,,7,7,1979,28111.13,,no
550,32,no,travel_rarely,556.2566609977324,research & development,11,2,,551,3,M,69.53208262471655,3,2,healthcare representative,1,married,4492.84,11681.39,1,yes,12,,4,part time,0,6.0,2,2.0,6,,0,1,1992,53914.11,healthcare representative  -  research & development,
551,27,no,non-travel,290.03550973654063,research & development,4,2,life sciences,552,3,M,36.25443871706758,3,1,research scientist,4,,2342.59,6090.75,1,yes,20,4.0,2,part time,0,,2,2.0,8,,2,2,1997,28111.13,research scientist  -  research & development,no
552,48,no,travel_rarely,352.8571428571429,,1,3,,553,1,M,,3,1,research scientist,4,,2850.0,7410.0,7,no,12,3.0,3,full time,1,17.0,2,2.0,6,,1,2,1976,34200.0,,
553,38,no,non-travel,290.03550973654063,research & development,5,2,,554,3,M,,4,1,laboratory technician,3,single,2342.59,6090.75,0,no,14,3.0,1,part time,0,7.0,2,1.0,6,,1,3,1986,28111.13,laboratory technician  -  research & development,no
554,33,no,non-travel,421.67460317460313,,1,4,,555,4,M,,3,2,research scientist,1,married,3405.83,8855.17,4,,14,3.0,2,,1,9.0,3,2.0,6,,1,2,1991,40869.96,,
555,33,no,non-travel,556.2566609977324,,2,3,medical,556,4,M,69.53208262471655,3,2,research scientist,2,divorced,4492.84,11681.39,0,no,13,3.0,3,part time,2,10.0,4,2.0,9,,1,6,1991,53914.11,,si
556,34,no,non-travel,553.8412698412699,,16,3,life sciences,557,3,F,69.23015873015873,3,2,sales executive,4,,4473.33,11630.67,1,yes,25,4.0,3,part time,1,7.0,2,3.0,6,,1,2,1990,53680.0,,no
557,48,yes,non-travel,1334.6666666666667,sales,9,3,,558,3,M,,1,4,sales executive,3,married,10780.0,28028.0,7,no,11,,3,full time,0,25.0,3,1.0,23,,14,10,1976,129360.0,sales executive  -  sales,
558,42,yes,non-travel,556.2566609977324,,1,2,,559,2,F,,3,2,sales executive,4,,4492.84,11681.39,8,yes,11,3.0,1,part time,0,8.0,0,1.0,6,,0,5,1982,53914.11,,no
559,36,no,travel_rarely,290.03550973654063,research & development,16,3,medical,560,1,M,36.25443871706758,4,1,laboratory technician,2,married,2342.59,6090.75,0,,13,3.0,3,part time,1,6.0,5,3.0,5,,0,3,1988,28111.13,laboratory technician  -  research & development,no
560,30,no,travel_rarely,290.03550973654063,,2,3,life sciences,561,3,M,36.25443871706758,3,1,research scientist,2,married,2342.59,6090.75,0,no,23,4.0,4,part time,1,,3,3.0,5,,0,4,1994,28111.13,,
561,33,no,travel_rarely,556.2566609977324,,1,3,life sciences,562,2,M,,3,2,research scientist,2,,4492.84,11681.39,1,no,17,3.0,2,part time,2,10.0,3,3.0,10,,0,9,1991,53914.11,,si
562,36,no,travel_rarely,290.03550973654063,,1,3,medical,563,2,M,36.25443871706758,2,1,research scientist,3,single,2342.59,6090.75,1,no,18,3.0,1,part time,0,6.0,3,3.0,6,,0,4,1988,28111.13,,
563,57,no,non-travel,1032.4872861766066,,13,3,,564,4,M,,1,3,manufacturing director,4,,8339.32,21682.23,4,no,11,3.0,1,,0,37.0,3,2.0,6,,0,2,1967,100071.84,,si
564,29,no,non-travel,435.5,,4,3,medical,565,2,M,,3,2,sales executive,3,,3517.5,9145.5,1,,15,3.0,2,part time,0,5.0,3,4.0,5,,0,4,1995,42210.0,,
565,26,yes,travel_rarely,556.2566609977324,,5,3,,566,3,M,,2,2,sales executive,3,single,4492.84,11681.39,1,yes,11,3.0,4,,0,,1,3.0,6,,0,3,1998,53914.08,,
566,57,yes,non-travel,512.0555555555557,,14,4,life sciences,567,2,F,,3,1,research scientist,2,,4135.83,10753.17,9,,18,3.0,1,full time,3,7.0,2,3.0,5,,4,3,1967,49630.0,,
567,27,no,non-travel,290.03550973654063,research & development,6,3,,568,3,F,,2,1,research scientist,2,married,2342.59,6090.75,1,,19,3.0,3,part time,0,5.0,3,2.0,5,,4,3,1997,28111.13,research scientist  -  research & development,
568,33,yes,non-travel,433.3333333333333,,9,3,medical,569,1,F,,3,1,laboratory technician,1,,3500.0,9100.0,7,no,22,4.0,1,,0,,2,4.0,5,,0,4,1991,42000.0,,
569,31,no,travel_rarely,290.03550973654063,,18,3,life sciences,570,1,F,,3,1,research scientist,3,single,2342.59,6090.75,1,no,14,3.0,3,part time,0,,4,2.0,5,,0,4,1993,28111.13,,
570,51,no,travel_rarely,1973.9841269841268,,11,3,,571,3,F,,3,5,manager,2,,15943.72,41453.67,3,,15,3.0,2,,0,,5,3.0,5,,4,4,1973,191324.64,,no
571,33,no,non-travel,290.03550973654063,,6,5,life sciences,572,3,M,,3,1,research scientist,3,,2342.59,6090.75,3,no,20,4.0,1,part time,0,8.0,2,,5,,1,4,1991,28111.13,,
572,46,no,travel_rarely,516.4920634920635,,4,2,,573,3,F,,3,2,sales executive,1,,4171.67,10846.33,4,,11,3.0,1,,1,9.0,3,4.0,5,,0,3,1978,50060.04,,no
573,44,no,non-travel,290.03550973654063,,7,3,,574,4,M,36.25443871706758,4,1,research scientist,4,divorced,2342.59,6090.75,4,no,14,3.0,4,part time,3,7.0,3,4.0,5,,2,2,1980,28111.13,,
574,30,yes,non-travel,788.1507936507937,,27,3,marketing,575,2,F,,3,3,sales executive,4,married,6365.83,16551.17,1,,22,4.0,4,part time,3,10.0,3,2.0,10,,1,9,1994,76390.0,,
575,32,no,non-travel,556.2566609977324,research & development,1,4,medical,576,3,M,,1,2,manufacturing director,3,,4492.84,11681.39,0,,12,3.0,4,part time,1,6.0,2,3.0,5,,1,4,1992,53914.11,manufacturing director  -  research & development,
576,34,yes,non-travel,290.03550973654063,,14,3,,577,3,M,,3,1,laboratory technician,4,married,2342.59,6090.75,5,yes,13,3.0,3,,1,8.0,2,1.0,5,,0,4,1990,28111.08,,
577,32,yes,non-travel,290.03550973654063,,29,2,,578,3,M,,2,1,laboratory technician,2,,2342.59,6090.75,0,no,11,3.0,2,part time,0,,2,4.0,5,,1,4,1992,28111.13,,
578,38,no,non-travel,670.8412698412699,,6,4,,579,3,M,,3,2,sales executive,4,,5418.33,14087.67,4,no,14,3.0,2,,1,,5,4.0,5,,0,1,1986,65019.96,,si
579,51,no,non-travel,1973.9841269841268,research & development,4,1,,580,1,M,,3,5,research director,2,divorced,15943.72,41453.67,3,no,14,3.0,1,,2,28.0,4,2.0,10,,1,6,1973,191324.64,research director  -  research & development,
580,43,no,travel_frequently,1395.436507936508,,26,3,,581,3,F,,3,4,sales executive,2,married,11270.83,29304.17,5,,14,3.0,4,full time,1,,2,,20,,4,8,1981,135250.0,,
581,28,no,non-travel,556.2566609977324,,2,3,,582,4,M,,3,2,sales executive,3,,4492.84,11681.39,1,yes,11,3.0,1,,0,5.0,3,3.0,5,,0,4,1996,53914.08,,si
582,28,no,non-travel,655.0555555555557,,1,1,marketing,583,3,M,,3,2,sales executive,2,,5290.83,13756.17,0,yes,13,3.0,4,,1,,0,,5,,1,4,1996,63489.96,,
583,42,no,travel_rarely,556.2566609977324,,6,3,,584,4,M,,2,2,manufacturing director,2,single,4492.84,11681.39,6,yes,15,3.0,4,part time,0,,3,3.0,5,,1,2,1982,53914.11,,
584,38,no,travel_rarely,290.03550973654063,,10,3,medical,585,3,F,36.25443871706758,3,1,laboratory technician,1,,2342.59,6090.75,6,no,20,4.0,2,part time,1,,3,3.0,5,4.0,0,3,1986,28111.13,,
585,41,yes,non-travel,658.2539682539682,,22,2,,586,2,M,,2,2,sales executive,3,,5316.67,13823.33,2,yes,12,3.0,1,full time,2,8.0,6,3.0,6,,1,0,1983,63800.0,,si
586,56,no,non-travel,1582.7713464696226,,2,3,,587,3,F,197.8464183087028,3,4,manager,4,single,12783.92,33238.2,2,yes,13,3.0,3,full time,0,,2,3.0,5,,1,2,1968,153407.07,,
587,27,yes,travel_frequently,320.0476190476191,,3,1,,588,3,M,,3,1,research scientist,1,,2585.0,6721.0,0,,22,4.0,3,full time,0,,2,3.0,6,,0,4,1997,31020.0,,si
588,41,no,travel_rarely,556.2566609977324,,2,2,marketing,589,4,F,,3,2,sales executive,2,divorced,4492.84,11681.39,7,,12,3.0,3,part time,2,,5,3.0,5,,1,3,1983,53914.11,,si
589,26,no,non-travel,556.2566609977324,sales,4,2,,590,2,F,,2,2,sales executive,4,single,4492.84,11681.39,1,yes,11,3.0,2,part time,0,5.0,3,3.0,5,,1,3,1998,53914.11,sales executive  -  sales,
590,31,no,non-travel,556.2566609977324,,12,3,,591,2,F,,3,2,sales executive,3,single,4492.84,11681.39,0,no,11,,2,part time,0,,6,3.0,5,,4,4,1993,53914.11,,
591,53,no,travel_rarely,1032.4872861766066,,32,3,,592,4,M,129.06091077207583,2,3,manufacturing director,3,married,8339.32,21682.23,2,,14,,3,part time,0,,4,3.0,5,,0,4,1971,100071.84,,no
592,43,no,travel_frequently,470.0634920634921,,12,2,,593,1,F,,3,2,research scientist,3,,3796.67,9871.33,2,no,11,3.0,2,part time,1,19.0,3,3.0,5,,0,2,1981,45560.0,,no
593,31,no,travel_rarely,556.2566609977324,,2,3,life sciences,594,3,F,,1,2,manufacturing director,4,,4492.84,11681.39,2,no,20,4.0,3,,0,11.0,2,3.0,5,,0,2,1993,53914.08,,si
594,36,no,travel_rarely,436.4285714285714,,22,3,life sciences,595,4,M,54.55357142857143,1,1,laboratory technician,3,single,3525.0,9165.0,0,no,15,3.0,3,full time,0,,2,3.0,5,,4,3,1988,42300.0,,no
595,32,no,travel_rarely,1032.4872861766066,,7,3,,596,3,M,129.06091077207583,2,3,manager,4,divorced,8339.32,21682.23,9,,21,4.0,3,part time,1,10.0,3,2.0,5,,0,1,1992,100071.84,,
596,36,no,travel_rarely,501.32539682539687,sales,1,3,,597,1,F,,3,2,sales executive,3,single,4049.17,10527.83,1,,16,3.0,4,part time,0,5.0,3,3.0,5,,0,3,1988,48590.0,sales executive  -  sales,si
597,26,no,non-travel,290.03550973654063,,13,1,,598,2,M,,3,1,sales representative,3,,2342.59,6090.75,1,,11,3.0,3,,0,7.0,1,3.0,7,,0,6,1998,28111.13,,
598,33,no,travel_rarely,652.2698412698413,,9,4,,599,1,F,81.53373015873017,3,2,research scientist,4,married,5268.33,13697.67,1,,12,3.0,4,full time,1,6.0,2,,6,,0,5,1991,63220.0,,no
599,48,yes,non-travel,556.2566609977324,,27,2,life sciences,600,2,F,69.53208262471655,4,2,sales executive,3,,4492.84,11681.39,4,yes,12,3.0,4,part time,0,8.0,2,3.0,5,,1,3,1976,53914.11,,
600,31,no,travel_frequently,290.03550973654063,,5,4,life sciences,601,2,M,36.25443871706758,2,1,research scientist,4,divorced,2342.59,6090.75,9,no,12,3.0,2,part time,1,10.0,3,2.0,5,,0,3,1993,28111.13,,
601,46,no,non-travel,1110.2619047619048,,9,3,marketing,602,4,M,,3,3,sales executive,1,divorced,8967.5,23315.5,4,yes,12,3.0,3,full time,1,18.0,2,3.0,5,,0,2,1978,107610.0,,
602,37,no,travel_rarely,290.03550973654063,,8,3,life sciences,603,1,M,,2,1,human resources,1,,2342.59,6090.75,0,,21,4.0,3,,0,,3,3.0,5,,0,3,1987,28111.08,,si
603,32,no,non-travel,290.03550973654063,,11,4,,604,4,M,,3,1,research scientist,4,,2342.59,6090.75,3,,19,3.0,2,part time,1,,2,3.0,6,,0,2,1992,28111.13,,
604,38,no,travel_frequently,306.73809523809524,,21,2,medical,605,3,F,,3,1,sales representative,4,married,2477.5,6441.5,5,,15,3.0,2,full time,1,,3,3.0,5,4.0,0,0,1986,29730.0,,
605,40,no,travel_rarely,536.9206349206349,,2,3,life sciences,606,4,F,,2,2,human resources,4,,4336.67,11275.33,8,no,11,3.0,3,part time,2,13.0,2,3.0,5,,0,4,1984,52040.0,,
606,43,no,non-travel,556.2566609977324,,14,2,,607,3,F,69.53208262471655,2,2,sales executive,3,,4492.84,11681.39,7,,17,3.0,1,part time,0,,6,3.0,5,,0,3,1981,53914.11,,si
607,31,no,travel_rarely,1032.4872861766066,,8,2,,608,3,M,129.06091077207583,3,3,sales executive,3,,8339.32,21682.23,5,no,11,3.0,1,part time,1,,2,4.0,8,,7,7,1993,100071.84,,no
608,51,no,non-travel,1795.1349206349207,,1,2,medical,609,4,M,,3,4,research director,4,divorced,14499.17,37697.83,9,no,22,,3,full time,1,32.0,1,2.0,5,,1,3,1973,173990.0,,si
609,60,no,travel_rarely,1032.4872861766066,sales,1,2,,610,2,M,,3,3,manager,4,,8339.32,21682.23,3,yes,14,3.0,3,,1,14.0,1,1.0,6,,0,4,1964,100071.84,manager  -  sales,
610,55,no,non-travel,1032.4872861766066,,2,4,life sciences,611,3,F,,2,3,sales executive,3,married,8339.32,21682.23,6,no,11,3.0,2,part time,1,13.0,4,3.0,9,,7,0,1969,100071.84,,
611,57,no,non-travel,290.03550973654063,,9,3,medical,612,1,F,36.25443871706758,3,1,research scientist,3,married,2342.59,6090.75,2,no,19,3.0,2,part time,1,18.0,4,3.0,5,,0,3,1967,28111.13,,no
612,49,no,non-travel,1742.1031746031747,,1,4,,613,1,M,217.76289682539684,4,4,manager,4,single,14070.83,36584.17,2,no,22,,3,full time,0,,3,2.0,5,,2,1,1975,168850.0,,si
613,40,no,non-travel,556.2566609977324,research & development,9,3,life sciences,614,3,M,,3,2,laboratory technician,2,single,4492.84,11681.39,9,no,15,3.0,3,part time,0,9.0,2,2.0,5,,0,3,1984,53914.11,laboratory technician  -  research & development,no
614,36,no,travel_rarely,446.0238095238095,,8,4,technical degree,615,3,M,,3,1,human resources,3,,3602.5,9366.5,1,no,17,3.0,2,full time,0,6.0,2,1.0,5,,1,4,1988,43230.0,,si
615,43,no,travel_rarely,531.8650793650794,sales,4,4,marketing,616,2,M,,3,2,sales executive,1,single,4295.83,11169.17,7,no,13,3.0,4,,0,,3,,6,,1,5,1981,51550.0,sales executive  -  sales,
616,45,yes,non-travel,302.92063492063494,,10,4,,617,3,M,,3,1,research scientist,3,single,2446.67,6361.33,1,yes,11,3.0,3,full time,0,6.0,4,3.0,6,,0,2,1979,29360.0,,no
617,30,no,travel_rarely,290.03550973654063,,15,1,,618,2,F,36.25443871706758,1,1,research scientist,4,married,2342.59,6090.75,0,yes,18,,1,part time,1,6.0,2,2.0,5,,1,3,1994,28111.13,,no
618,34,no,non-travel,290.03550973654063,,2,3,human resources,619,2,M,,3,1,human resources,3,,2342.59,6090.75,1,no,13,3.0,4,,1,5.0,2,3.0,5,,1,4,1990,28111.08,,
619,55,no,travel_frequently,1032.4872861766066,,1,4,,620,4,F,,3,3,manufacturing director,3,,8339.32,21682.23,7,no,17,3.0,1,part time,1,33.0,2,1.0,5,,1,4,1969,100071.84,,
620,47,no,non-travel,1938.547619047619,sales,4,2,,621,4,F,,2,5,manager,2,married,15657.5,40709.5,2,,14,3.0,3,,1,,2,3.0,11,,0,8,1977,187890.0,manager  -  sales,si
621,31,no,non-travel,556.2566609977324,,9,2,medical,622,3,F,,3,2,manufacturing director,3,single,4492.84,11681.39,7,yes,18,,3,part time,0,10.0,3,3.0,8,4.0,1,7,1993,53914.11,,
622,33,yes,travel_rarely,503.8015873015873,,7,2,life sciences,623,4,M,,3,2,laboratory technician,3,,4069.17,10579.83,1,,18,3.0,1,part time,1,,3,3.0,10,,1,1,1991,48830.0,,
623,41,yes,non-travel,1032.4872861766066,,25,4,,624,4,M,129.06091077207583,2,3,sales executive,2,single,8339.32,21682.23,2,yes,12,3.0,3,part time,0,9.0,2,3.0,5,,1,0,1983,100071.84,,si
